index	red ir
7733	23894	27794
7734	23898	27745
7735	23947	27728
7736	23927	27779
7737	23884	27786
7738	23910	27707
7739	23891	27708
7740	23865	27715
7741	23849	27641
7742	23878	27580
7743	23826	27602
7744	23785	27549
7745	23802	27472
7746	23789	27472
7747	23757	27464
7748	23744	27371
7749	23778	27341
7750	23720	27365
7751	23713	27345
7752	23682	27320
7753	23708	27256
7754	23711	27286
7755	23686	27311
7756	23694	27259
7757	23730	27245
7758	23685	27287
7759	23676	27267
7760	23696	27221
7761	23708	27284
7762	23658	27297
7763	23691	27253
7764	23729	27225
7765	23724	27283
7766	23740	27224
7767	23735	27282
7768	23676	27299
7769	23691	27245
7770	23707	27213
7771	23703	27267
7772	23652	27253
7773	23666	27242
7774	23702	27201
7775	23705	27246
7776	23665	27258
7777	23690	27206
7778	23687	27200
7779	23665	27253
7780	23647	27210
7781	23716	27184
7782	23678	27251
7783	23657	27265
7784	23698	27212
7785	23711	27262
7786	23680	27301
7787	23708	27259
7788	23724	27256
7789	23746	27262
7790	23714	27322
7791	23693	27333
7792	23721	27297
7793	23726	27314
7794	23720	27353
7795	23710	27326
7796	23747	27286
7797	23751	27342
7798	23707	27374
7799	23733	27332
7800	23742	27318
7801	23714	27367
7802	23706	27339
7803	23752	27305
7804	23739	27350
7805	23702	27375
7806	23746	27337
7807	23731	27333
7808	23714	27376
7809	23727	27335
7810	23758	27311
7811	23729	27367
7812	23696	27369
7813	23727	27324
7814	23751	27357
7815	23705	27379
7816	23742	27346
7817	23768	27334
7818	23727	27381
7819	23722	27359
7820	23754	27334
7821	23751	27383
7822	23728	27411
7823	23770	27364
7824	23785	27393
7825	23742	27440
7826	23758	27403
7827	23777	27386
7828	23757	27434
7829	23746	27432
7830	23788	27389
7831	23803	27450
7832	23748	27457
7833	23793	27411
7834	23766	27436
7835	23760	27474
7836	23761	27430
7837	23803	27407
7838	23767	27458
7839	23726	27465
7840	23779	27419
7841	23775	27453
7842	23752	27473
7843	23800	27434
7844	23818	27439
7845	23763	27484
7846	23763	27453
7847	23796	27415
7848	23784	27470
7849	23749	27492
7850	23808	27434
7851	23818	27444
7852	23772	27494
7853	23758	27494
7854	23795	27450
7855	23796	27449
7856	23789	27501
7857	23767	27468
7858	23818	27433
7859	23809	27499
7860	23776	27506
7861	23803	27455
7862	23796	27484
7863	23785	27525
7864	23796	27487
7865	23836	27473
7866	23793	27521
7867	23777	27512
7868	23811	27468
7869	23812	27515
7870	23777	27528
7871	23821	27485
7872	23844	27485
7873	23812	27542
7874	23781	27500
7875	23818	27479
7876	23816	27536
7877	23781	27540
7878	23829	27499
7879	23850	27538
7880	23804	27571
7881	23821	27523
7882	23826	27510
7883	23807	27566
7884	23794	27535
7885	23858	27492
7886	23840	27563
7887	23805	27581
7888	23832	27536
7889	23844	27532
7890	23821	27592
7891	23801	27550
7892	23848	27511
7893	23832	27569
7894	23786	27594
7895	23861	27536
7896	23834	27557
7897	23816	27607
7898	23827	27569
7899	23879	27560
7900	23848	27615
7901	23809	27626
7902	23868	27554
7903	23840	27586
7904	23815	27613
7905	23817	27549
7906	23853	27503
7907	23817	27525
7908	23762	27511
7909	23806	27429
7910	23757	27396
7911	23739	27395
7912	23708	27336
7913	23739	27256
7914	23701	27294
7915	23675	27277
7916	23688	27205
7917	23676	27200
7918	23647	27223
7919	23643	27165
7920	23692	27142
7921	23656	27181
7922	23622	27182
7923	23647	27137
7924	23660	27122
7925	23649	27162
7926	23634	27178
7927	23630	27144
7928	23664	27118
7929	23693	27152
7930	23632	27183
7931	23635	27136
7932	23667	27119
7933	23655	27176
7934	23616	27185
7935	23668	27108
7936	23676	27132
7937	23626	27166
7938	23601	27119
7939	23648	27078
7940	23637	27136
7941	23601	27143
7942	23645	27088
7943	23657	27099
7944	23615	27128
7945	23622	27092
7946	23638	27058
7947	23616	27121
7948	23604	27111
7949	23652	27075
7950	23663	27138
7951	23617	27169
7952	23659	27134
7953	23658	27146
7954	23657	27199
7955	23642	27187
7956	23702	27163
7957	23698	27226
7958	23672	27265
7959	23666	27223
7960	23680	27196
7961	23694	27264
7962	23650	27276
7963	23713	27210
7964	23720	27228
7965	23737	27225
7966	23687	27285
7967	23674	27238
7968	23704	27214
7969	23705	27278
7970	23664	27280
7971	23721	27224
7972	23728	27250
7973	23670	27289
7974	23685	27244
7975	23702	27228
7976	23705	27279
7977	23665	27281
7978	23718	27250
7979	23729	27229
7980	23692	27292
7981	23663	27288
7982	23716	27248
7983	23706	27276
7984	23681	27307
7985	23677	27293
7986	23710	27239
7987	23736	27235
7988	23710	27287
7989	23671	27310
7990	23719	27263
7991	23705	27275
7992	23694	27325
7993	23697	27267
7994	23747	27265
7995	23707	27312
7996	23669	27293
7997	23718	27265
7998	23718	27324
7999	23686	27336
8000	23740	27306
8001	23752	27293
8002	23764	27301
8003	23706	27356
8004	23714	27322
8005	23735	27303
8006	23731	27362
8007	23698	27382
8008	23757	27323
8009	23773	27359
8010	23725	27398
8011	23725	27360
8012	23754	27338
8013	23750	27397
8014	23716	27409
8015	23758	27358
8016	23784	27391
8017	23736	27427
8018	23749	27379
8019	23768	27372
8020	23747	27421
8021	23737	27424
8022	23781	27391
8023	23777	27425
8024	23741	27462
8025	23770	27408
8026	23772	27406
8027	23761	27457
8028	23751	27440
8029	23796	27392
8030	23794	27462
8031	23756	27485
8032	23781	27427
8033	23796	27437
8034	23778	27489
8035	23766	27459
8036	23815	27435
8037	23798	27484
8038	23741	27502
8039	23806	27452
8040	23785	27460
8041	23769	27508
8042	23784	27460
8043	23820	27445
8044	23792	27506
8045	23778	27514
8046	23762	27481
8047	23796	27439
8048	23800	27508
8049	23776	27521
8050	23822	27473
8051	23832	27472
8052	23794	27530
8053	23780	27525
8054	23805	27473
8055	23806	27513
8056	23781	27543
8057	23811	27493
8058	23840	27480
8059	23797	27532
8060	23783	27514
8061	23816	27466
8062	23811	27536
8063	23778	27550
8064	23836	27494
8065	23846	27502
8066	23797	27551
8067	23801	27507
8068	23826	27485
8069	23813	27538
8070	23773	27547
8071	23833	27510
8072	23831	27508
8073	23780	27532
8074	23782	27455
8075	23796	27424
8076	23748	27444
8077	23707	27395
8078	23751	27302
8079	23740	27303
8080	23671	27289
8081	23685	27198
8082	23672	27154
8083	23631	27181
8084	23610	27131
8085	23644	27059
8086	23632	27096
8087	23589	27095
8088	23639	27027
8089	23606	27040
8090	23579	27064
8091	23578	27022
8092	23621	26989
8093	23595	27042
8094	23562	27047
8095	23592	26994
8096	23598	27021
8097	23563	27047
8098	23590	26992
8099	23624	26974
8100	23568	27033
8101	23555	26998
8102	23577	26953
8103	23585	26999
8104	23546	27012
8105	23584	26938
8106	23604	26937
8107	23570	26973
8108	23516	26938
8109	23561	26890
8110	23548	26930
8111	23529	26960
8112	23535	26915
8113	23563	26889
8114	23577	26919
8115	23530	26955
8116	23542	26893
8117	23560	26893
8118	23550	26937
8119	23525	26966
8120	23576	26917
8121	23584	26936
8122	23547	26984
8123	23551	26932
8124	23565	26929
8125	23566	26994
8126	23552	27006
8127	23580	26973
8128	23610	26967
8129	23575	27028
8130	23562	27011
8131	23595	26989
8132	23595	27030
8133	23565	27064
8134	23586	27022
8135	23634	26986
8136	23591	27053
8137	23566	27038
8138	23597	26991
8139	23596	27040
8140	23557	27055
8141	23608	27010
8142	23623	27008
8143	23576	27072
8144	23557	27031
8145	23602	26996
8146	23597	27055
8147	23554	27076
8148	23603	27014
8149	23626	27020
8150	23587	27084
8151	23586	27039
8152	23610	27001
8153	23606	27069
8154	23567	27081
8155	23630	27034
8156	23646	27073
8157	23599	27114
8158	23603	27079
8159	23635	27065
8160	23628	27124
8161	23595	27134
8162	23651	27093
8163	23670	27150
8164	23607	27188
8165	23645	27139
8166	23652	27133
8167	23637	27202
8168	23610	27183
8169	23674	27132
8170	23677	27178
8171	23633	27225
8172	23663	27178
8173	23685	27177
8174	23659	27226
8175	23649	27224
8176	23686	27186
8177	23713	27238
8178	23658	27260
8179	23687	27226
8180	23690	27217
8181	23673	27275
8182	23664	27246
8183	23727	27222
8184	23708	27286
8185	23682	27308
8186	23723	27266
8187	23702	27293
8188	23699	27345
8189	23690	27304
8190	23747	27295
8191	23726	27348
8192	23689	27360
8193	23721	27324
8194	23747	27369
8195	23717	27392
8196	23742	27356
8197	23773	27345
8198	23725	27401
8199	23712	27387
8200	23752	27353
8201	23750	27403
8202	23718	27432
8203	23775	27386
8204	23796	27394
8205	23756	27448
8206	23728	27410
8207	23762	27385
8208	23765	27436
8209	23728	27461
8210	23786	27419
8211	23808	27435
8212	23763	27483
8213	23754	27437
8214	23778	27411
8215	23779	27473
8216	23738	27480
8217	23792	27448
8218	23804	27466
8219	23783	27481
8220	23758	27503
8221	23792	27454
8222	23792	27452
8223	23779	27509
8224	23762	27493
8225	23812	27450
8226	23804	27511
8227	23780	27533
8228	23798	27493
8229	23799	27506
8230	23784	27549
8231	23785	27525
8232	23832	27501
8233	23822	27564
8234	23791	27595
8235	23792	27588
8236	23803	27551
8237	23827	27528
8238	23816	27591
8239	23796	27598
8240	23843	27553
8241	23858	27584
8242	23801	27621
8243	23835	27576
8244	23840	27570
8245	23839	27600
8246	23824	27644
8247	23827	27607
8248	23866	27580
8249	23834	27623
8250	23799	27604
8251	23831	27533
8252	23825	27562
8253	23766	27559
8254	23787	27467
8255	23792	27395
8256	23765	27423
8257	23712	27403
8258	23733	27303
8259	23711	27300
8260	23674	27314
8261	23660	27242
8262	23696	27200
8263	23696	27209
8264	23678	27194
8265	23634	27193
8266	23626	27199
8267	23635	27203
8268	23670	27164
8269	23676	27195
8270	23679	27172
8271	23699	27138
8272	23649	27197
8273	23631	27178
8274	23659	27138
8275	23647	27190
8276	23628	27173
8277	23659	27130
8278	23659	27174
8279	23620	27177
8280	23654	27108
8281	23642	27164
8282	23605	27134
8283	23658	27100
8284	23620	27156
8285	23624	27114
8286	23639	27105
8287	23615	27149
8288	23633	27103
8289	23663	27122
8290	23606	27146
8291	23625	27117
8292	23626	27140
8293	23623	27151
8294	23612	27122
8295	23640	27102
8296	23634	27138
8297	23626	27180
8298	23650	27145
8299	23683	27144
8300	23650	27204
8301	23652	27174
8302	23670	27174
8303	23661	27246
8304	23648	27217
8305	23696	27181
8306	23692	27244
8307	23654	27259
8308	23696	27199
8309	23694	27259
8310	23660	27283
8311	23647	27251
8312	23652	27252
8313	23702	27220
8314	23688	27242
8315	23696	27259
8316	23655	27275
8317	23709	27229
8318	23715	27266
8319	23672	27285
8320	23691	27244
8321	23699	27236
8322	23682	27289
8323	23703	27245
8324	23730	27269
8325	23689	27316
8326	23681	27271
8327	23706	27250
8328	23695	27323
8329	23692	27286
8330	23739	27281
8331	23746	27289
8332	23708	27341
8333	23683	27337
8334	23725	27292
8335	23725	27355
8336	23698	27371
8337	23746	27306
8338	23760	27359
8339	23726	27393
8340	23743	27336
8341	23741	27348
8342	23727	27405
8343	23720	27372
8344	23767	27359
8345	23737	27413
8346	23704	27414
8347	23754	27366
8348	23762	27435
8349	23724	27449
8350	23778	27401
8351	23800	27447
8352	23759	27488
8353	23774	27463
8354	23783	27447
8355	23773	27510
8356	23770	27470
8357	23819	27455
8358	23775	27517
8359	23764	27493
8360	23795	27469
8361	23788	27519
8362	23759	27537
8363	23821	27489
8364	23816	27549
8365	23764	27571
8366	23826	27525
8367	23818	27565
8368	23794	27584
8369	23833	27542
8370	23856	27570
8371	23802	27615
8372	23797	27602
8373	23839	27557
8374	23837	27558
8375	23813	27613
8376	23815	27632
8377	23809	27585
8378	23863	27550
8379	23842	27616
8380	23802	27636
8381	23860	27595
8382	23847	27586
8383	23850	27646
8384	23816	27659
8385	23859	27620
8386	23886	27618
8387	23842	27678
8388	23842	27672
8389	23856	27628
8390	23865	27685
8391	23847	27716
8392	23846	27680
8393	23910	27639
8394	23860	27700
8395	23828	27692
8396	23869	27643
8397	23861	27682
8398	23860	27725
8399	23871	27671
8400	23902	27671
8401	23843	27720
8402	23859	27687
8403	23878	27654
8404	23861	27729
8405	23853	27699
8406	23905	27670
8407	23876	27732
8408	23854	27739
8409	23888	27686
8410	23893	27767
8411	23864	27778
8412	23897	27742
8413	23936	27725
8414	23905	27783
8415	23858	27790
8416	23913	27727
8417	23889	27712
8418	23870	27742
8419	23850	27682
8420	23873	27611
8421	23854	27630
8422	23802	27623
8423	23826	27547
8424	23810	27509
8425	23780	27530
8426	23748	27490
8427	23795	27431
8428	23787	27438
8429	23736	27470
8430	23756	27412
8431	23759	27377
8432	23749	27434
8433	23714	27417
8434	23762	27371
8435	23759	27417
8436	23719	27438
8437	23752	27389
8438	23756	27418
8439	23733	27432
8440	23735	27387
8441	23777	27374
8442	23740	27430
8443	23729	27373
8444	23746	27345
8445	23726	27407
8446	23715	27369
8447	23769	27324
8448	23722	27368
8449	23700	27361
8450	23734	27301
8451	23723	27356
8452	23699	27361
8453	23691	27361
8454	23707	27305
8455	23752	27290
8456	23714	27338
8457	23679	27337
8458	23721	27286
8459	23712	27318
8460	23697	27361
8461	23701	27319
8462	23743	27305
8463	23742	27362
8464	23702	27404
8465	23728	27359
8466	23736	27347
8467	23733	27410
8468	23708	27409
8469	23719	27394
8470	23756	27352
8471	23761	27413
8472	23732	27439
8473	23732	27395
8474	23745	27392
8475	23738	27431
8476	23732	27422
8477	23784	27388
8478	23756	27452
8479	23726	27442
8480	23754	27413
8481	23765	27453
8482	23724	27468
8483	23777	27408
8484	23787	27458
8485	23734	27470
8486	23748	27411
8487	23758	27430
8488	23747	27476
8489	23747	27443
8490	23794	27427
8491	23739	27478
8492	23741	27484
8493	23767	27452
8494	23771	27445
8495	23761	27498
8496	23757	27500
8497	23796	27463
8498	23807	27496
8499	23765	27532
8500	23774	27500
8501	23791	27475
8502	23790	27527
8503	23773	27550
8504	23801	27510
8505	23831	27495
8506	23789	27562
8507	23760	27543
8508	23802	27523
8509	23819	27556
8510	23774	27591
8511	23785	27554
8512	23841	27525
8513	23847	27538
8514	23803	27591
8515	23790	27568
8516	23812	27525
8517	23813	27590
8518	23786	27601
8519	23840	27548
8520	23837	27600
8521	23804	27619
8522	23841	27571
8523	23835	27626
8524	23787	27636
8525	23839	27578
8526	23866	27574
8527	23816	27644
8528	23829	27602
8529	23843	27590
8530	23834	27648
8531	23831	27613
8532	23843	27614
8533	23878	27630
8534	23833	27676
8535	23806	27642
8536	23839	27597
8537	23849	27665
8538	23813	27665
8539	23873	27605
8540	23865	27672
8541	23831	27686
8542	23876	27624
8543	23851	27659
8544	23840	27692
8545	23864	27647
8546	23892	27652
8547	23838	27705
8548	23848	27668
8549	23872	27646
8550	23858	27709
8551	23844	27699
8552	23892	27669
8553	23906	27696
8554	23858	27734
8555	23856	27700
8556	23885	27680
8557	23882	27732
8558	23841	27744
8559	23900	27701
8560	23917	27720
8561	23870	27762
8562	23857	27717
8563	23891	27687
8564	23885	27746
8565	23861	27777
8566	23906	27722
8567	23932	27717
8568	23878	27778
8569	23885	27784
8570	23868	27762
8571	23905	27725
8572	23895	27755
8573	23882	27812
8574	23892	27762
8575	23942	27749
8576	23887	27795
8577	23860	27749
8578	23891	27701
8579	23872	27738
8580	23839	27703
8581	23873	27628
8582	23853	27648
8583	23786	27634
8584	23824	27545
8585	23820	27549
8586	23766	27551
8587	23791	27475
8588	23799	27453
8589	23756	27488
8590	23747	27428
8591	23760	27394
8592	23743	27451
8593	23709	27457
8594	23750	27389
8595	23770	27410
8596	23741	27453
8597	23724	27411
8598	23766	27385
8599	23757	27447
8600	23727	27454
8601	23761	27411
8602	23793	27400
8603	23749	27447
8604	23713	27443
8605	23772	27395
8606	23764	27420
8607	23726	27456
8608	23724	27397
8609	23766	27365
8610	23754	27419
8611	23714	27434
8612	23719	27379
8613	23752	27355
8614	23739	27398
8615	23697	27401
8616	23748	27355
8617	23747	27395
8618	23706	27400
8619	23737	27365
8620	23722	27393
8621	23711	27434
8622	23733	27378
8623	23770	27374
8624	23715	27437
8625	23705	27410
8626	23744	27370
8627	23751	27438
8628	23741	27467
8629	23754	27424
8630	23787	27406
8631	23778	27467
8632	23738	27486
8633	23789	27431
8634	23762	27475
8635	23754	27525
8636	23772	27473
8637	23809	27449
8638	23764	27518
8639	23751	27485
8640	23792	27462
8641	23780	27515
8642	23745	27514
8643	23801	27471
8644	23798	27520
8645	23777	27516
8646	23776	27484
8647	23797	27471
8648	23812	27501
8649	23777	27517
8650	23763	27541
8651	23771	27499
8652	23786	27488
8653	23786	27491
8654	23788	27531
8655	23766	27562
8656	23801	27517
8657	23839	27514
8658	23796	27579
8659	23771	27572
8660	23814	27527
8661	23816	27582
8662	23787	27601
8663	23841	27556
8664	23846	27564
8665	23814	27616
8666	23796	27588
8667	23816	27566
8668	23829	27614
8669	23799	27631
8670	23847	27585
8671	23863	27584
8672	23816	27638
8673	23805	27614
8674	23839	27573
8675	23831	27613
8676	23821	27656
8677	23818	27640
8678	23853	27603
8679	23859	27657
8680	23821	27684
8681	23857	27631
8682	23859	27646
8683	23851	27690
8684	23826	27659
8685	23879	27634
8686	23861	27691
8687	23859	27707
8688	23845	27723
8689	23867	27664
8690	23865	27669
8691	23856	27720
8692	23838	27701
8693	23894	27667
8694	23890	27720
8695	23843	27745
8696	23888	27703
8697	23880	27716
8698	23872	27764
8699	23864	27727
8700	23912	27698
8701	23878	27750
8702	23882	27763
8703	23874	27772
8704	23863	27733
8705	23890	27714
8706	23892	27765
8707	23851	27779
8708	23912	27731
8709	23926	27768
8710	23878	27803
8711	23885	27757
8712	23910	27744
8713	23888	27805
8714	23872	27814
8715	23921	27764
8716	23944	27786
8717	23943	27761
8718	23915	27821
8719	23874	27832
8720	23930	27786
8721	23923	27826
8722	23908	27862
8723	23894	27824
8724	23940	27790
8725	23957	27810
8726	23925	27853
8727	23897	27869
8728	23938	27823
8729	23934	27846
8730	23915	27895
8731	23918	27849
8732	23971	27835
8733	23960	27902
8734	23915	27925
8735	23945	27872
8736	23958	27879
8737	23955	27932
8738	23924	27932
8739	23967	27891
8740	23990	27933
8741	23929	27970
8742	23962	27924
8743	23969	27907
8744	23958	27962
8745	23940	27936
8746	23995	27909
8747	23975	27960
8748	23946	27983
8749	23987	27936
8750	23984	27968
8751	23979	27967
8752	23991	27934
8753	23976	27983
8754	23933	27970
8755	23980	27907
8756	23984	27927
8757	23902	27921
8758	23941	27843
8759	23918	27791
8760	23888	27813
8761	23851	27745
8762	23887	27663
8763	23868	27700
8764	23796	27680
8765	23861	27591
8766	23827	27610
8767	23804	27638
8768	23820	27573
8769	23835	27545
8770	23792	27584
8771	23773	27544
8772	23813	27505
8773	23799	27558
8774	23758	27555
8775	23800	27508
8776	23827	27495
8777	23782	27543
8778	23743	27529
8779	23803	27481
8780	23802	27511
8781	23766	27527
8782	23776	27464
8783	23819	27427
8784	23760	27492
8785	23747	27462
8786	23764	27405
8787	23762	27449
8788	23726	27451
8789	23769	27401
8790	23791	27404
8791	23735	27440
8792	23721	27397
8793	23742	27352
8794	23742	27414
8795	23702	27409
8796	23758	27363
8797	23759	27395
8798	23728	27423
8799	23744	27380
8800	23747	27366
8801	23730	27424
8802	23716	27398
8803	23764	27354
8804	23760	27419
8805	23732	27436
8806	23772	27397
8807	23751	27422
8808	23739	27463
8809	23735	27428
8810	23787	27406
8811	23768	27476
8812	23738	27489
8813	23789	27449
8814	23782	27480
8815	23747	27511
8816	23775	27473
8817	23808	27460
8818	23769	27513
8819	23760	27494
8820	23785	27457
8821	23790	27524
8822	23747	27534
8823	23789	27486
8824	23818	27505
8825	23773	27544
8826	23769	27491
